# Synthetic (DEMO) Vectronic activity export - individual BTR_example
# NOT real animal data. Generated for pipeline demonstration. Collar 99001.
No CollarID UTC_Date UTC_Time LMT_Date LMT_Time Origin SCTS_Date SCTS_Time Act_Mode DT ActivityX ActivityY ActivityZ Temp AnimalID GroupID
956 99001 04/05/2021 07:35:00 04/05/2021 07:35:00 Collar 04/05/2021 07:35:13 2 300 21 0 15 9.5 BTR_example 0
957 99001 04/05/2021 07:40:00 04/05/2021 07:40:00 Collar 04/05/2021 07:40:37 2 300 4 23 12 9.6 BTR_example 0
958 99001 04/05/2021 07:45:00 04/05/2021 07:45:00 Collar 04/05/2021 07:45:26 2 300 20 4 9 9.7 BTR_example 0
959 99001 04/05/2021 07:50:00 04/05/2021 07:50:00 Collar 04/05/2021 07:50:12 2 300 0 17 17 9.9 BTR_example 0
960 99001 04/05/2021 07:55:00 04/05/2021 07:55:00 Collar 04/05/2021 07:55:28 2 300 71 206 207 10.0 BTR_example 0
961 99001 04/05/2021 08:00:00 04/05/2021 08:00:00 Collar 04/05/2021 08:00:25 2 300 2 9 6 10.2 BTR_example 0
962 99001 04/05/2021 08:05:00 04/05/2021 08:05:00 Collar 04/05/2021 08:05:12 2 300 28 20 16 10.3 BTR_example 0
963 99001 04/05/2021 08:10:00 04/05/2021 08:10:00 Collar 04/05/2021 08:10:15 2 300 7 19 8 10.5 BTR_example 0
964 99001 04/05/2021 08:15:00 04/05/2021 08:15:00 Collar 04/05/2021 08:15:32 2 300 215 73 195 10.6 BTR_example 0
965 99001 04/05/2021 08:20:00 04/05/2021 08:20:00 Collar 04/05/2021 08:20:07 2 300 2 9 21 10.8 BTR_example 0
966 99001 04/05/2021 08:25:00 04/05/2021 08:25:00 Collar 04/05/2021 08:25:34 2 300 6 23 18 10.9 BTR_example 0
967 99001 04/05/2021 08:30:00 04/05/2021 08:30:00 Collar 04/05/2021 08:30:18 2 300 11 4 21 11.1 BTR_example 0
968 99001 04/05/2021 08:35:00 04/05/2021 08:35:00 Collar 04/05/2021 08:35:34 2 300 87 109 136 11.2 BTR_example 0
969 99001 04/05/2021 08:40:00 04/05/2021 08:40:00 Collar 04/05/2021 08:40:40 2 300 19 21 9 11.4 BTR_example 0
970 99001 04/05/2021 08:45:00 04/05/2021 08:45:00 Collar 04/05/2021 08:45:30 2 300 18 11 10 11.5 BTR_example 0
971 99001 04/05/2021 08:50:00 04/05/2021 08:50:00 Collar 04/05/2021 08:50:30 2 300 10 7 7 11.7 BTR_example 0
972 99001 04/05/2021 08:55:00 04/05/2021 08:55:00 Collar 04/05/2021 08:55:24 2 300 11 4 21 11.8 BTR_example 0
973 99001 04/05/2021 09:00:00 04/05/2021 09:00:00 Collar 04/05/2021 09:00:22 2 300 14 14 11 12.0 BTR_example 0
974 99001 04/05/2021 09:05:00 04/05/2021 09:05:00 Collar 04/05/2021 09:05:08 2 300 3 5 20 12.2 BTR_example 0
975 99001 04/05/2021 09:10:00 04/05/2021 09:10:00 Collar 04/05/2021 09:10:15 2 300 27 4 17 12.3 BTR_example 0
976 99001 04/05/2021 09:15:00 04/05/2021 09:15:00 Collar 04/05/2021 09:15:07 2 300 28 20 2 12.5 BTR_example 0
977 99001 04/05/2021 09:20:00 04/05/2021 09:20:00 Collar 04/05/2021 09:20:04 2 300 27 16 20 12.6 BTR_example 0
978 99001 04/05/2021 09:25:00 04/05/2021 09:25:00 Collar 04/05/2021 09:25:16 2 300 18 12 18 12.8 BTR_example 0
979 99001 04/05/2021 09:30:00 04/05/2021 09:30:00 Collar 04/05/2021 09:30:37 2 300 17 8 17 12.9 BTR_example 0
980 99001 04/05/2021 09:35:00 04/05/2021 09:35:00 Collar 04/05/2021 09:35:28 2 300 24 4 11 13.1 BTR_example 0
981 99001 04/05/2021 09:40:00 04/05/2021 09:40:00 Collar 04/05/2021 09:40:11 2 300 24 18 9 13.2 BTR_example 0
982 99001 04/05/2021 09:45:00 04/05/2021 09:45:00 Collar 04/05/2021 09:45:26 2 300 16 2 12 13.4 BTR_example 0
983 99001 04/05/2021 09:50:00 04/05/2021 09:50:00 Collar 04/05/2021 09:50:13 2 300 21 7 19 13.5 BTR_example 0
984 99001 04/05/2021 09:55:00 04/05/2021 09:55:00 Collar 04/05/2021 09:55:14 2 300 4 14 5 13.7 BTR_example 0
985 99001 04/05/2021 10:00:00 04/05/2021 10:00:00 Collar 04/05/2021 10:00:33 2 300 18 21 4 13.8 BTR_example 0
986 99001 04/05/2021 10:05:00 04/05/2021 10:05:00 Collar 04/05/2021 10:05:17 2 300 1 7 15 14.0 BTR_example 0
987 99001 04/05/2021 10:10:00 04/05/2021 10:10:00 Collar 04/05/2021 10:10:16 2 300 164 119 65 14.1 BTR_example 0
988 99001 04/05/2021 10:15:00 04/05/2021 10:15:00 Collar 04/05/2021 10:15:33 2 300 25 11 12 14.3 BTR_example 0
989 99001 04/05/2021 10:20:00 04/05/2021 10:20:00 Collar 04/05/2021 10:20:23 2 300 28 1 1 14.4 BTR_example 0
990 99001 04/05/2021 10:25:00 04/05/2021 10:25:00 Collar 04/05/2021 10:25:40 2 300 203 130 122 14.5 BTR_example 0
991 99001 04/05/2021 10:30:00 04/05/2021 10:30:00 Collar 04/05/2021 10:30:27 2 300 5 12 20 14.7 BTR_example 0
992 99001 04/05/2021 10:35:00 04/05/2021 10:35:00 Collar 04/05/2021 10:35:19 2 300 20 2 16 14.8 BTR_example 0
993 99001 04/05/2021 10:40:00 04/05/2021 10:40:00 Collar 04/05/2021 10:40:25 2 300 7 16 12 15.0 BTR_example 0
994 99001 04/05/2021 10:45:00 04/05/2021 10:45:00 Collar 04/05/2021 10:45:03 2 300 11 15 15 15.1 BTR_example 0
995 99001 04/05/2021 10:50:00 04/05/2021 10:50:00 Collar 04/05/2021 10:50:17 2 300 4 14 5 15.2 BTR_example 0
996 99001 04/05/2021 10:55:00 04/05/2021 10:55:00 Collar 04/05/2021 10:55:14 2 300 141 114 93 15.4 BTR_example 0
997 99001 04/05/2021 11:00:00 04/05/2021 11:00:00 Collar 04/05/2021 11:00:17 2 300 19 22 3 15.5 BTR_example 0
998 99001 04/05/2021 11:05:00 04/05/2021 11:05:00 Collar 04/05/2021 11:05:33 2 300 10 23 3 15.6 BTR_example 0
999 99001 04/05/2021 11:10:00 04/05/2021 11:10:00 Collar 04/05/2021 11:10:13 2 300 15 6 18 15.8 BTR_example 0
1000 99001 04/05/2021 11:15:00 04/05/2021 11:15:00 Collar 04/05/2021 11:15:05 2 300 13 0 7 15.9 BTR_example 0
1001 99001 04/05/2021 11:20:00 04/05/2021 11:20:00 Collar 04/05/2021 11:20:05 2 300 111 94 186 16.0 BTR_example 0
1002 99001 04/05/2021 11:25:00 04/05/2021 11:25:00 Collar 04/05/2021 11:25:19 2 300 4 1 5 16.1 BTR_example 0
1003 99001 04/05/2021 11:30:00 04/05/2021 11:30:00 Collar 04/05/2021 11:30:39 2 300 16 12 19 16.3 BTR_example 0
1004 99001 04/05/2021 11:35:00 04/05/2021 11:35:00 Collar 04/05/2021 11:35:21 2 300 28 23 21 16.4 BTR_example 0
1005 99001 04/05/2021 11:40:00 04/05/2021 11:40:00 Collar 04/05/2021 11:40:33 2 300 6 14 19 16.5 BTR_example 0
1006 99001 04/05/2021 11:45:00 04/05/2021 11:45:00 Collar 04/05/2021 11:45:12 2 300 5 7 13 16.6 BTR_example 0
1007 99001 04/05/2021 11:50:00 04/05/2021 11:50:00 Collar 04/05/2021 11:50:35 2 300 26 24 5 16.7 BTR_example 0
1008 99001 04/05/2021 11:55:00 04/05/2021 11:55:00 Collar 04/05/2021 11:55:32 2 300 23 21 10 16.8 BTR_example 0
1009 99001 04/05/2021 12:00:00 04/05/2021 12:00:00 Collar 04/05/2021 12:00:27 2 300 2 7 12 16.9 BTR_example 0
1010 99001 04/05/2021 12:05:00 04/05/2021 12:05:00 Collar 04/05/2021 12:05:35 2 300 74 111 188 17.1 BTR_example 0
1011 99001 04/05/2021 12:10:00 04/05/2021 12:10:00 Collar 04/05/2021 12:10:09 2 300 26 4 19 17.2 BTR_example 0
1012 99001 04/05/2021 12:15:00 04/05/2021 12:15:00 Collar 04/05/2021 12:15:05 2 300 28 19 19 17.3 BTR_example 0
1013 99001 04/05/2021 12:20:00 04/05/2021 12:20:00 Collar 04/05/2021 12:20:08 2 300 17 16 3 17.4 BTR_example 0
1014 99001 04/05/2021 12:25:00 04/05/2021 12:25:00 Collar 04/05/2021 12:25:03 2 300 4 19 17 17.5 BTR_example 0
1015 99001 04/05/2021 12:30:00 04/05/2021 12:30:00 Collar 04/05/2021 12:30:30 2 300 24 21 20 17.6 BTR_example 0
1016 99001 04/05/2021 12:35:00 04/05/2021 12:35:00 Collar 04/05/2021 12:35:36 2 300 11 1 22 17.6 BTR_example 0
1017 99001 04/05/2021 12:40:00 04/05/2021 12:40:00 Collar 04/05/2021 12:40:25 2 300 25 15 12 17.7 BTR_example 0
1018 99001 04/05/2021 12:45:00 04/05/2021 12:45:00 Collar 04/05/2021 12:45:39 2 300 23 24 22 17.8 BTR_example 0
1019 99001 04/05/2021 12:50:00 04/05/2021 12:50:00 Collar 04/05/2021 12:50:17 2 300 104 125 177 17.9 BTR_example 0
1020 99001 04/05/2021 12:55:00 04/05/2021 12:55:00 Collar 04/05/2021 12:55:37 2 300 2 9 19 18.0 BTR_example 0
1021 99001 04/05/2021 13:00:00 04/05/2021 13:00:00 Collar 04/05/2021 13:00:03 2 300 6 0 22 18.1 BTR_example 0
1022 99001 04/05/2021 13:05:00 04/05/2021 13:05:00 Collar 04/05/2021 13:05:27 2 300 3 16 0 18.1 BTR_example 0
1023 99001 04/05/2021 13:10:00 04/05/2021 13:10:00 Collar 04/05/2021 13:10:29 2 300 22 25 10 18.2 BTR_example 0
1024 99001 04/05/2021 13:15:00 04/05/2021 13:15:00 Collar 04/05/2021 13:15:40 2 300 4 13 20 18.3 BTR_example 0
1025 99001 04/05/2021 13:20:00 04/05/2021 13:20:00 Collar 04/05/2021 13:20:26 2 300 207 168 199 18.3 BTR_example 0
1026 99001 04/05/2021 13:25:00 04/05/2021 13:25:00 Collar 04/05/2021 13:25:29 2 300 21 12 6 18.4 BTR_example 0
1027 99001 04/05/2021 13:30:00 04/05/2021 13:30:00 Collar 04/05/2021 13:30:26 2 300 17 15 5 18.5 BTR_example 0
1028 99001 04/05/2021 13:35:00 04/05/2021 13:35:00 Collar 04/05/2021 13:35:39 2 300 15 8 9 18.5 BTR_example 0
1029 99001 04/05/2021 13:40:00 04/05/2021 13:40:00 Collar 04/05/2021 13:40:10 2 300 22 12 4 18.6 BTR_example 0
1030 99001 04/05/2021 13:45:00 04/05/2021 13:45:00 Collar 04/05/2021 13:45:13 2 300 14 25 22 18.6 BTR_example 0
1031 99001 04/05/2021 13:50:00 04/05/2021 13:50:00 Collar 04/05/2021 13:50:38 2 300 200 162 141 18.7 BTR_example 0
1032 99001 04/05/2021 13:55:00 04/05/2021 13:55:00 Collar 04/05/2021 13:55:13 2 300 21 22 1 18.7 BTR_example 0
1033 99001 04/05/2021 14:00:00 04/05/2021 14:00:00 Collar 04/05/2021 14:00:12 2 300 20 0 2 18.8 BTR_example 0
1034 99001 04/05/2021 14:05:00 04/05/2021 14:05:00 Collar 04/05/2021 14:05:07 2 300 19 13 2 18.8 BTR_example 0
1035 99001 04/05/2021 14:10:00 04/05/2021 14:10:00 Collar 04/05/2021 14:10:05 2 300 164 80 210 18.8 BTR_example 0
1036 99001 04/05/2021 14:15:00 04/05/2021 14:15:00 Collar 04/05/2021 14:15:36 2 300 12 19 20 18.9 BTR_example 0
1037 99001 04/05/2021 14:20:00 04/05/2021 14:20:00 Collar 04/05/2021 14:20:31 2 300 84 104 181 18.9 BTR_example 0
1038 99001 04/05/2021 14:25:00 04/05/2021 14:25:00 Collar 04/05/2021 14:25:05 2 300 202 133 104 18.9 BTR_example 0
1039 99001 04/05/2021 14:30:00 04/05/2021 14:30:00 Collar 04/05/2021 14:30:17 2 300 16 16 22 18.9 BTR_example 0
1040 99001 04/05/2021 14:35:00 04/05/2021 14:35:00 Collar 04/05/2021 14:35:18 2 300 21 1 11 19.0 BTR_example 0
1041 99001 04/05/2021 14:40:00 04/05/2021 14:40:00 Collar 04/05/2021 14:40:28 2 300 5 2 8 19.0 BTR_example 0
1042 99001 04/05/2021 14:45:00 04/05/2021 14:45:00 Collar 04/05/2021 14:45:15 2 300 171 163 205 19.0 BTR_example 0
1043 99001 04/05/2021 14:50:00 04/05/2021 14:50:00 Collar 04/05/2021 14:50:21 2 300 87 83 195 19.0 BTR_example 0
1044 99001 04/05/2021 14:55:00 04/05/2021 14:55:00 Collar 04/05/2021 14:55:25 2 300 17 18 11 19.0 BTR_example 0
1045 99001 04/05/2021 15:00:00 04/05/2021 15:00:00 Collar 04/05/2021 15:00:15 2 300 8 7 19 19.0 BTR_example 0
1046 99001 04/05/2021 15:05:00 04/05/2021 15:05:00 Collar 04/05/2021 15:05:19 2 300 173 207 56 19.0 BTR_example 0
1047 99001 04/05/2021 15:10:00 04/05/2021 15:10:00 Collar 04/05/2021 15:10:07 2 300 199 87 198 19.0 BTR_example 0
1048 99001 04/05/2021 15:15:00 04/05/2021 15:15:00 Collar 04/05/2021 15:15:19 2 300 157 89 186 19.0 BTR_example 0
1049 99001 04/05/2021 15:20:00 04/05/2021 15:20:00 Collar 04/05/2021 15:20:19 2 300 26 25 18 19.0 BTR_example 0
1050 99001 04/05/2021 15:25:00 04/05/2021 15:25:00 Collar 04/05/2021 15:25:18 2 300 12 18 15 19.0 BTR_example 0
1051 99001 04/05/2021 15:30:00 04/05/2021 15:30:00 Collar 04/05/2021 15:30:32 2 300 24 14 21 18.9 BTR_example 0
1052 99001 04/05/2021 15:35:00 04/05/2021 15:35:00 Collar 04/05/2021 15:35:10 2 300 27 0 15 18.9 BTR_example 0
1053 99001 04/05/2021 15:40:00 04/05/2021 15:40:00 Collar 04/05/2021 15:40:23 2 300 167 116 113 18.9 BTR_example 0
1054 99001 04/05/2021 15:45:00 04/05/2021 15:45:00 Collar 04/05/2021 15:45:03 2 300 160 192 192 18.9 BTR_example 0
1055 99001 04/05/2021 15:50:00 04/05/2021 15:50:00 Collar 04/05/2021 15:50:08 2 300 137 123 128 18.8 BTR_example 0
1056 99001 04/05/2021 15:55:00 04/05/2021 15:55:00 Collar 04/05/2021 15:55:14 2 300 157 79 196 18.8 BTR_example 0
1057 99001 04/05/2021 16:00:00 04/05/2021 16:00:00 Collar 04/05/2021 16:00:20 2 300 160 115 201 18.8 BTR_example 0
1058 99001 04/05/2021 16:05:00 04/05/2021 16:05:00 Collar 04/05/2021 16:05:18 2 300 118 187 106 18.7 BTR_example 0
1059 99001 04/05/2021 16:10:00 04/05/2021 16:10:00 Collar 04/05/2021 16:10:15 2 300 137 112 113 18.7 BTR_example 0
1060 99001 04/05/2021 16:15:00 04/05/2021 16:15:00 Collar 04/05/2021 16:15:12 2 300 26 19 11 18.6 BTR_example 0
1061 99001 04/05/2021 16:20:00 04/05/2021 16:20:00 Collar 04/05/2021 16:20:03 2 300 100 80 181 18.6 BTR_example 0
1062 99001 04/05/2021 16:25:00 04/05/2021 16:25:00 Collar 04/05/2021 16:25:26 2 300 208 70 178 18.5 BTR_example 0
1063 99001 04/05/2021 16:30:00 04/05/2021 16:30:00 Collar 04/05/2021 16:30:34 2 300 196 207 125 18.5 BTR_example 0
1064 99001 04/05/2021 16:35:00 04/05/2021 16:35:00 Collar 04/05/2021 16:35:17 2 300 200 131 156 18.4 BTR_example 0
1065 99001 04/05/2021 16:40:00 04/05/2021 16:40:00 Collar 04/05/2021 16:40:30 2 300 102 73 189 18.3 BTR_example 0
1066 99001 04/05/2021 16:45:00 04/05/2021 16:45:00 Collar 04/05/2021 16:45:25 2 300 208 68 183 18.3 BTR_example 0
1067 99001 04/05/2021 16:50:00 04/05/2021 16:50:00 Collar 04/05/2021 16:50:36 2 300 114 177 85 18.2 BTR_example 0
1068 99001 04/05/2021 16:55:00 04/05/2021 16:55:00 Collar 04/05/2021 16:55:27 2 300 72 63 108 18.1 BTR_example 0
1069 99001 04/05/2021 17:00:00 04/05/2021 17:00:00 Collar 04/05/2021 17:00:14 2 300 153 152 121 18.1 BTR_example 0
1070 99001 04/05/2021 17:05:00 04/05/2021 17:05:00 Collar 04/05/2021 17:05:24 2 300 130 128 175 18.0 BTR_example 0
1071 99001 04/05/2021 17:10:00 04/05/2021 17:10:00 Collar 04/05/2021 17:10:29 2 300 197 168 108 17.9 BTR_example 0
1072 99001 04/05/2021 17:15:00 04/05/2021 17:15:00 Collar 04/05/2021 17:15:20 2 300 165 153 157 17.8 BTR_example 0
1073 99001 04/05/2021 17:20:00 04/05/2021 17:20:00 Collar 04/05/2021 17:20:17 2 300 216 93 202 17.7 BTR_example 0
1074 99001 04/05/2021 17:25:00 04/05/2021 17:25:00 Collar 04/05/2021 17:25:30 2 300 139 120 197 17.6 BTR_example 0
1075 99001 04/05/2021 17:30:00 04/05/2021 17:30:00 Collar 04/05/2021 17:30:33 2 300 6 4 4 17.6 BTR_example 0
1076 99001 04/05/2021 17:35:00 04/05/2021 17:35:00 Collar 04/05/2021 17:35:11 2 300 115 167 182 17.5 BTR_example 0
1077 99001 04/05/2021 17:40:00 04/05/2021 17:40:00 Collar 04/05/2021 17:40:37 2 300 27 20 16 17.4 BTR_example 0
1078 99001 04/05/2021 17:45:00 04/05/2021 17:45:00 Collar 04/05/2021 17:45:38 2 300 194 136 119 17.3 BTR_example 0
1079 99001 04/05/2021 17:50:00 04/05/2021 17:50:00 Collar 04/05/2021 17:50:13 2 300 1 12 3 17.2 BTR_example 0
1080 99001 04/05/2021 17:55:00 04/05/2021 17:55:00 Collar 04/05/2021 17:55:31 2 300 135 181 79 17.1 BTR_example 0
1081 99001 04/05/2021 18:00:00 04/05/2021 18:00:00 Collar 04/05/2021 18:00:38 2 300 136 152 147 16.9 BTR_example 0
1082 99001 04/05/2021 18:05:00 04/05/2021 18:05:00 Collar 04/05/2021 18:05:29 2 300 135 148 60 16.8 BTR_example 0
1083 99001 04/05/2021 18:10:00 04/05/2021 18:10:00 Collar 04/05/2021 18:10:37 2 300 120 207 202 16.7 BTR_example 0
1084 99001 04/05/2021 18:15:00 04/05/2021 18:15:00 Collar 04/05/2021 18:15:35 2 300 142 150 138 16.6 BTR_example 0
1085 99001 04/05/2021 18:20:00 04/05/2021 18:20:00 Collar 04/05/2021 18:20:21 2 300 184 80 152 16.5 BTR_example 0
1086 99001 04/05/2021 18:25:00 04/05/2021 18:25:00 Collar 04/05/2021 18:25:29 2 300 107 102 141 16.4 BTR_example 0
1087 99001 04/05/2021 18:30:00 04/05/2021 18:30:00 Collar 04/05/2021 18:30:08 2 300 216 163 73 16.3 BTR_example 0
1088 99001 04/05/2021 18:35:00 04/05/2021 18:35:00 Collar 04/05/2021 18:35:21 2 300 128 140 136 16.1 BTR_example 0
1089 99001 04/05/2021 18:40:00 04/05/2021 18:40:00 Collar 04/05/2021 18:40:20 2 300 19 20 12 16.0 BTR_example 0
1090 99001 04/05/2021 18:45:00 04/05/2021 18:45:00 Collar 04/05/2021 18:45:36 2 300 24 11 18 15.9 BTR_example 0
1091 99001 04/05/2021 18:50:00 04/05/2021 18:50:00 Collar 04/05/2021 18:50:04 2 300 13 5 5 15.8 BTR_example 0
1092 99001 04/05/2021 18:55:00 04/05/2021 18:55:00 Collar 04/05/2021 18:55:16 2 300 130 124 75 15.6 BTR_example 0
1093 99001 04/05/2021 19:00:00 04/05/2021 19:00:00 Collar 04/05/2021 19:00:33 2 300 96 84 71 15.5 BTR_example 0
1094 99001 04/05/2021 19:05:00 04/05/2021 19:05:00 Collar 04/05/2021 19:05:36 2 300 0 24 12 15.4 BTR_example 0
1095 99001 04/05/2021 19:10:00 04/05/2021 19:10:00 Collar 04/05/2021 19:10:12 2 300 2 3 8 15.2 BTR_example 0
1096 99001 04/05/2021 19:15:00 04/05/2021 19:15:00 Collar 04/05/2021 19:15:18 2 300 169 139 113 15.1 BTR_example 0
1097 99001 04/05/2021 19:20:00 04/05/2021 19:20:00 Collar 04/05/2021 19:20:11 2 300 14 20 4 15.0 BTR_example 0
1098 99001 04/05/2021 19:25:00 04/05/2021 19:25:00 Collar 04/05/2021 19:25:25 2 300 5 0 1 14.8 BTR_example 0
1099 99001 04/05/2021 19:30:00 04/05/2021 19:30:00 Collar 04/05/2021 19:30:37 2 300 10 15 14 14.7 BTR_example 0
1100 99001 04/05/2021 19:35:00 04/05/2021 19:35:00 Collar 04/05/2021 19:35:37 2 300 17 14 4 14.5 BTR_example 0
1101 99001 04/05/2021 19:40:00 04/05/2021 19:40:00 Collar 04/05/2021 19:40:36 2 300 186 204 166 14.4 BTR_example 0
1102 99001 04/05/2021 19:45:00 04/05/2021 19:45:00 Collar 04/05/2021 19:45:33 2 300 17 9 11 14.3 BTR_example 0
1103 99001 04/05/2021 19:50:00 04/05/2021 19:50:00 Collar 04/05/2021 19:50:22 2 300 25 2 14 14.1 BTR_example 0
1104 99001 04/05/2021 19:55:00 04/05/2021 19:55:00 Collar 04/05/2021 19:55:03 2 300 136 99 132 14.0 BTR_example 0
1105 99001 04/05/2021 20:00:00 04/05/2021 20:00:00 Collar 04/05/2021 20:00:33 2 300 104 148 128 13.8 BTR_example 0
1106 99001 04/05/2021 20:05:00 04/05/2021 20:05:00 Collar 04/05/2021 20:05:22 2 300 22 15 15 13.7 BTR_example 0
1107 99001 04/05/2021 20:10:00 04/05/2021 20:10:00 Collar 04/05/2021 20:10:17 2 300 180 134 207 13.5 BTR_example 0
1108 99001 04/05/2021 20:15:00 04/05/2021 20:15:00 Collar 04/05/2021 20:15:29 2 300 17 11 6 13.4 BTR_example 0
1109 99001 04/05/2021 20:20:00 04/05/2021 20:20:00 Collar 04/05/2021 20:20:13 2 300 13 12 7 13.2 BTR_example 0
1110 99001 04/05/2021 20:25:00 04/05/2021 20:25:00 Collar 04/05/2021 20:25:17 2 300 20 12 12 13.1 BTR_example 0
1111 99001 04/05/2021 20:30:00 04/05/2021 20:30:00 Collar 04/05/2021 20:30:20 2 300 178 121 187 12.9 BTR_example 0
1112 99001 04/05/2021 20:35:00 04/05/2021 20:35:00 Collar 04/05/2021 20:35:29 2 300 23 17 8 12.8 BTR_example 0
1113 99001 04/05/2021 20:40:00 04/05/2021 20:40:00 Collar 04/05/2021 20:40:21 2 300 87 106 89 12.6 BTR_example 0
1114 99001 04/05/2021 20:45:00 04/05/2021 20:45:00 Collar 04/05/2021 20:45:34 2 300 186 175 124 12.5 BTR_example 0
1115 99001 04/05/2021 20:50:00 04/05/2021 20:50:00 Collar 04/05/2021 20:50:37 2 300 74 98 67 12.3 BTR_example 0
1116 99001 04/05/2021 20:55:00 04/05/2021 20:55:00 Collar 04/05/2021 20:55:11 2 300 96 132 123 12.2 BTR_example 0
1117 99001 04/05/2021 21:00:00 04/05/2021 21:00:00 Collar 04/05/2021 21:00:08 2 300 23 0 7 12.0 BTR_example 0
1118 99001 04/05/2021 21:05:00 04/05/2021 21:05:00 Collar 04/05/2021 21:05:29 2 300 196 115 142 11.8 BTR_example 0
1119 99001 04/05/2021 21:10:00 04/05/2021 21:10:00 Collar 04/05/2021 21:10:32 2 300 25 15 11 11.7 BTR_example 0
1120 99001 04/05/2021 21:15:00 04/05/2021 21:15:00 Collar 04/05/2021 21:15:12 2 300 1 10 2 11.5 BTR_example 0
1121 99001 04/05/2021 21:20:00 04/05/2021 21:20:00 Collar 04/05/2021 21:20:33 2 300 170 78 194 11.4 BTR_example 0
1122 99001 04/05/2021 21:25:00 04/05/2021 21:25:00 Collar 04/05/2021 21:25:10 2 300 134 157 58 11.2 BTR_example 0
1123 99001 04/05/2021 21:30:00 04/05/2021 21:30:00 Collar 04/05/2021 21:30:31 2 300 22 7 12 11.1 BTR_example 0
1124 99001 04/05/2021 21:35:00 04/05/2021 21:35:00 Collar 04/05/2021 21:35:09 2 300 1 6 14 10.9 BTR_example 0
1125 99001 04/05/2021 21:40:00 04/05/2021 21:40:00 Collar 04/05/2021 21:40:22 2 300 6 15 12 10.8 BTR_example 0
1126 99001 04/05/2021 21:45:00 04/05/2021 21:45:00 Collar 04/05/2021 21:45:38 2 300 5 20 1 10.6 BTR_example 0
1127 99001 04/05/2021 21:50:00 04/05/2021 21:50:00 Collar 04/05/2021 21:50:22 2 300 8 15 20 10.5 BTR_example 0
1128 99001 04/05/2021 21:55:00 04/05/2021 21:55:00 Collar 04/05/2021 21:55:16 2 300 28 1 21 10.3 BTR_example 0
1129 99001 04/05/2021 22:00:00 04/05/2021 22:00:00 Collar 04/05/2021 22:00:23 2 300 7 20 13 10.2 BTR_example 0
1130 99001 04/05/2021 22:05:00 04/05/2021 22:05:00 Collar 04/05/2021 22:05:28 2 300 140 209 85 10.0 BTR_example 0
1131 99001 04/05/2021 22:10:00 04/05/2021 22:10:00 Collar 04/05/2021 22:10:33 2 300 0 1 18 9.9 BTR_example 0
1132 99001 04/05/2021 22:15:00 04/05/2021 22:15:00 Collar 04/05/2021 22:15:18 2 300 4 11 2 9.7 BTR_example 0
1133 99001 04/05/2021 22:20:00 04/05/2021 22:20:00 Collar 04/05/2021 22:20:24 2 300 2 21 19 9.6 BTR_example 0
1134 99001 04/05/2021 22:25:00 04/05/2021 22:25:00 Collar 04/05/2021 22:25:06 2 300 24 20 1 9.5 BTR_example 0
1135 99001 04/05/2021 22:30:00 04/05/2021 22:30:00 Collar 04/05/2021 22:30:09 2 300 4 22 17 9.3 BTR_example 0
1136 99001 04/05/2021 22:35:00 04/05/2021 22:35:00 Collar 04/05/2021 22:35:25 2 300 129 141 197 9.2 BTR_example 0
1137 99001 04/05/2021 22:40:00 04/05/2021 22:40:00 Collar 04/05/2021 22:40:04 2 300 14 23 6 9.0 BTR_example 0
1138 99001 04/05/2021 22:45:00 04/05/2021 22:45:00 Collar 04/05/2021 22:45:19 2 300 11 23 4 8.9 BTR_example 0
1139 99001 04/05/2021 22:50:00 04/05/2021 22:50:00 Collar 04/05/2021 22:50:38 2 300 15 22 14 8.8 BTR_example 0
1140 99001 04/05/2021 22:55:00 04/05/2021 22:55:00 Collar 04/05/2021 22:55:39 2 300 22 15 6 8.6 BTR_example 0
1141 99001 04/05/2021 23:00:00 04/05/2021 23:00:00 Collar 04/05/2021 23:00:20 2 300 11 10 14 8.5 BTR_example 0
1142 99001 04/05/2021 23:05:00 04/05/2021 23:05:00 Collar 04/05/2021 23:05:07 2 300 19 17 5 8.4 BTR_example 0
1143 99001 04/05/2021 23:10:00 04/05/2021 23:10:00 Collar 04/05/2021 23:10:37 2 300 14 9 8 8.2 BTR_example 0
1144 99001 04/05/2021 23:15:00 04/05/2021 23:15:00 Collar 04/05/2021 23:15:35 2 300 0 24 20 8.1 BTR_example 0
1145 99001 04/05/2021 23:20:00 04/05/2021 23:20:00 Collar 04/05/2021 23:20:26 2 300 5 0 19 8.0 BTR_example 0
1146 99001 04/05/2021 23:25:00 04/05/2021 23:25:00 Collar 04/05/2021 23:25:37 2 300 7 10 2 7.9 BTR_example 0
1147 99001 04/05/2021 23:30:00 04/05/2021 23:30:00 Collar 04/05/2021 23:30:34 2 300 6 16 21 7.7 BTR_example 0
1148 99001 04/05/2021 23:35:00 04/05/2021 23:35:00 Collar 04/05/2021 23:35:23 2 300 4 19 9 7.6 BTR_example 0
1149 99001 04/05/2021 23:40:00 04/05/2021 23:40:00 Collar 04/05/2021 23:40:36 2 300 10 3 3 7.5 BTR_example 0
1150 99001 04/05/2021 23:45:00 04/05/2021 23:45:00 Collar 04/05/2021 23:45:05 2 300 1 4 5 7.4 BTR_example 0
